deaths,dragonKills,baronKills,firstBloodKill,firstBloodAssist,kills,lane,neutralMinionsKilled,turretTakedowns,turretsLost,visionScore,goldEarned,timeCCingOthers,enemyMissingPings,clearedPings,totalPings,wardsPlaced,wardsKilled,detectorPlaced,position,duration,win
11,0,0,False,False,1,NONE,0,2,1,0,12184,7,0,0,4,0,0,0,DUO,1124,True
11,0,0,False,False,5,NONE,0,1,1,0,11692,54,0,0,2,0,0,0,SUPPORT,1124,True
10,0,0,False,False,25,NONE,0,1,1,0,16706,1,0,0,0,0,0,0,SUPPORT,1124,True
11,0,0,False,True,6,NONE,0,1,2,0,12792,46,0,0,0,0,0,0,SUPPORT,1124,False
11,0,0,False,True,2,NONE,0,0,2,0,10352,47,0,0,0,0,0,0,SUPPORT,1124,False
8,0,0,False,True,10,NONE,0,1,2,0,14410,63,0,0,6,0,0,0,SUPPORT,1124,False
8,0,0,False,True,17,NONE,0,0,2,0,12554,58,0,0,0,0,0,0,SUPPORT,1124,False
11,0,0,True,False,16,NONE,0,1,2,0,14840,49,0,0,0,0,0,0,SUPPORT,1124,False
17,0,0,False,False,15,MIDDLE,0,0,4,0,16456,54,1,0,1,0,0,0,SOLO,1402,False
17,0,0,False,False,11,TOP,0,2,4,0,15386,0,2,0,2,0,0,0,SUPPORT,1402,False
12,0,0,False,False,18,TOP,0,2,4,0,18386,15,2,0,7,0,0,0,SUPPORT,1402,False
14,0,0,False,False,6,TOP,0,2,4,0,15435,37,0,0,0,0,0,0,SUPPORT,1402,False
16,0,0,False,False,5,TOP,0,2,4,0,14972,4,0,0,0,0,0,0,SUPPORT,1402,False
12,0,0,True,False,28,TOP,0,3,2,0,18638,42,0,0,0,0,0,0,DUO,1402,True
11,0,0,False,True,10,MIDDLE,0,4,2,0,15366,30,0,0,2,0,0,0,SUPPORT,1402,True
16,0,0,False,True,13,MIDDLE,0,0,2,0,15814,28,0,0,2,0,0,0,SUPPORT,1402,True
11,0,0,False,True,14,TOP,0,4,2,0,16310,28,0,0,0,0,0,0,DUO,1402,True
6,0,0,False,True,11,MIDDLE,0,4,2,0,16288,41,5,0,9,0,0,0,DUO,1402,True
7,0,0,False,False,4,TOP,0,0,10,17,9476,14,39,0,90,12,0,0,SUPPORT,1969,False
7,3,0,False,False,7,JUNGLE,153,0,10,19,12474,38,0,0,16,1,3,0,NONE,1969,False
6,0,0,False,False,14,MIDDLE,0,0,10,24,14231,16,1,0,51,13,0,0,SOLO,1969,False
8,0,0,False,False,8,TOP,0,1,10,13,14418,12,2,0,9,9,0,0,CARRY,1969,False
8,0,0,False,False,2,BOTTOM,0,1,10,83,9441,20,12,0,55,41,4,0,SOLO,1969,False
9,0,0,True,False,13,TOP,1,3,2,17,17725,24,2,0,15,10,0,0,SOLO,1969,True
4,0,1,False,True,8,JUNGLE,250,2,2,33,17869,18,8,0,19,12,2,0,NONE,1969,True
3,1,0,False,False,4,MIDDLE,48,5,2,17,15276,11,5,0,20,11,1,0,SOLO,1969,True
9,0,0,False,False,1,BOTTOM,0,4,2,15,11937,54,0,0,5,8,0,0,CARRY,1969,True
10,0,0,False,False,10,BOTTOM,0,3,2,73,11938,32,3,0,18,33,3,0,SUPPORT,1969,True
10,0,0,True,False,6,TOP,11,4,8,18,16103,18,3,0,16,10,0,0,SOLO,2082,False
12,2,0,False,False,3,JUNGLE,151,0,8,27,10454,26,10,0,44,8,8,0,NONE,2082,False
9,0,0,False,False,8,MIDDLE,16,4,8,33,15290,13,22,0,40,8,7,0,SOLO,2082,False
5,1,0,False,False,5,BOTTOM,12,1,8,18,13418,20,2,0,15,10,2,0,CARRY,2082,False
6,0,0,False,False,5,BOTTOM,4,1,8,91,10942,66,1,0,16,29,8,4,SUPPORT,2082,False
7,0,0,False,False,6,TOP,0,5,7,14,13532,55,4,0,6,9,0,0,SOLO,2082,True
6,2,1,False,False,10,JUNGLE,187,0,7,28,16431,38,2,0,49,10,3,0,NONE,2082,True
3,0,0,False,False,15,MIDDLE,14,4,7,23,17762,15,7,0,20,13,5,1,SOLO,2082,True
6,0,0,False,False,7,JUNGLE,11,1,7,15,15320,0,0,0,20,9,3,0,NONE,2082,True
5,0,0,False,False,4,BOTTOM,0,3,7,67,10322,31,2,0,15,31,4,2,SOLO,2082,True
0,0,0,False,True,3,NONE,2,2,0,6,7352,10,1,0,8,5,0,0,SUPPORT,954,True
0,1,0,False,False,4,NONE,123,1,0,13,6972,15,7,0,34,3,2,0,SUPPORT,954,True
4,0,0,True,False,8,NONE,0,0,0,10,7616,22,2,0,8,6,0,0,SUPPORT,954,True
0,0,0,False,True,3,NONE,0,1,0,9,6486,0,4,0,55,4,1,0,SUPPORT,954,True
2,0,0,False,True,0,NONE,0,0,0,21,4604,24,5,0,33,13,2,2,SUPPORT,954,True
5,0,0,False,False,0,NONE,0,0,3,7,4286,8,4,0,17,6,0,1,SUPPORT,954,False
1,1,0,False,False,2,NONE,96,0,3,5,6181,21,2,0,13,0,1,0,SUPPORT,954,False
3,0,0,False,False,2,NONE,0,0,3,3,5095,9,2,0,15,2,0,0,SUPPORT,954,False
5,0,0,False,False,1,NONE,0,0,3,5,5756,6,8,0,19,4,0,0,SUPPORT,954,False
4,0,0,False,False,1,NONE,0,0,3,20,3948,40,1,0,10,10,4,0,SUPPORT,954,False
4,0,0,False,False,5,TOP,4,1,4,18,10471,20,17,0,64,10,1,0,SOLO,1640,True
6,2,1,False,False,10,JUNGLE,138,0,4,30,11851,25,4,0,31,1,8,0,NONE,1640,True
4,0,0,False,False,6,MIDDLE,0,0,4,16,10755,41,7,0,28,10,1,0,SOLO,1640,True
2,0,0,False,False,9,BOTTOM,16,2,4,25,14680,7,6,0,29,8,7,0,CARRY,1640,True
7,0,0,False,False,0,BOTTOM,0,1,4,89,7464,21,8,0,78,37,11,7,SUPPORT,1640,True
6,0,0,False,False,5,TOP,0,1,3,20,10128,41,5,0,23,7,5,0,SOLO,1640,False
5,2,0,False,False,7,JUNGLE,155,0,3,20,11660,23,32,0,178,9,1,0,NONE,1640,False
6,0,0,True,False,6,MIDDLE,8,2,3,16,12786,7,12,0,51,4,3,1,SOLO,1640,False
8,0,0,False,True,3,BOTTOM,4,1,3,13,9352,52,0,0,18,7,2,0,CARRY,1640,False
6,0,0,False,True,2,BOTTOM,0,0,3,78,7027,26,17,0,76,34,8,6,SUPPORT,1640,False
12,0,0,False,False,5,TOP,4,3,10,29,13518,35,1,0,9,14,4,0,DUO,2277,False
12,1,1,False,True,8,JUNGLE,221,1,10,22,16385,6,3,0,14,3,4,1,NONE,2277,False
6,1,0,False,False,3,TOP,4,1,10,27,11920,10,7,0,18,13,2,0,DUO,2277,False
10,0,0,True,False,7,BOTTOM,0,4,10,20,16462,0,3,0,28,14,2,1,CARRY,2277,False
10,0,0,False,True,2,BOTTOM,0,3,10,36,10529,23,3,0,10,20,1,0,SUPPORT,2277,False
5,1,0,False,False,16,TOP,20,5,5,17,20241,45,6,0,43,9,1,0,SOLO,2277,True
3,3,1,False,False,7,JUNGLE,207,2,5,41,15350,10,0,0,28,20,4,0,NONE,2277,True
5,0,0,False,False,6,MIDDLE,0,2,5,35,14945,61,2,0,25,13,3,1,SOLO,2277,True
8,0,0,False,False,15,BOTTOM,19,5,5,38,18389,2,3,0,5,13,11,0,CARRY,2277,True
4,0,0,False,False,6,BOTTOM,0,3,5,91,12790,64,5,0,13,36,7,5,SUPPORT,2277,True
5,0,0,False,False,10,TOP,8,1,9,25,14162,5,0,0,7,8,3,1,SOLO,1987,False
7,0,0,False,False,2,JUNGLE,187,1,9,22,11596,24,12,0,52,6,3,3,NONE,1987,False
6,0,0,False,False,6,MIDDLE,4,1,9,22,13432,38,4,0,6,3,6,0,SOLO,1987,False
7,1,0,True,False,8,BOTTOM,17,1,9,28,13871,2,13,0,128,13,3,4,CARRY,1987,False
12,0,0,False,True,6,BOTTOM,0,0,9,101,9905,30,10,0,46,37,16,3,SUPPORT,1987,False
8,0,1,False,False,7,MIDDLE,4,3,5,38,13122,31,5,0,206,13,6,5,SOLO,1987,True
5,4,0,False,False,5,JUNGLE,171,0,5,38,13003,34,4,0,24,7,4,5,NONE,1987,True
5,0,0,False,False,0,TOP,0,5,5,19,12578,6,0,0,7,6,5,0,DUO,1987,True
10,0,0,False,False,18,TOP,16,4,5,47,18566,11,12,0,159,17,5,5,DUO,1987,True
4,0,0,False,False,7,BOTTOM,0,7,5,71,12107,20,6,0,62,43,8,0,SOLO,1987,True
3,0,0,False,False,7,NONE,0,0,0,2,7954,0,0,0,0,1,0,0,SUPPORT,1015,True
8,0,0,False,False,4,NONE,12,2,0,0,8689,2,0,0,0,0,0,0,SUPPORT,1015,True
0,0,0,False,True,13,NONE,4,7,0,12,13104,25,0,0,3,7,1,0,SUPPORT,1015,True
2,0,0,True,False,3,NONE,0,4,0,0,8117,3,0,0,0,0,0,0,SUPPORT,1015,True
1,0,0,False,True,12,NONE,0,0,0,24,9477,57,0,0,0,12,1,0,SUPPORT,1015,True
8,0,0,False,False,3,NONE,0,0,9,3,9217,3,0,0,0,2,0,0,DUO,1015,False
5,0,0,False,False,0,NONE,73,0,9,9,7976,9,0,0,0,4,0,1,SUPPORT,1015,False
8,0,0,False,False,1,NONE,0,0,9,0,8022,0,0,0,0,0,0,0,SUPPORT,1015,False
12,0,0,False,False,3,NONE,0,0,9,0,7647,1,0,0,0,0,0,0,SUPPORT,1015,False
6,0,0,False,False,5,NONE,0,0,9,3,8962,13,0,0,0,1,0,1,SUPPORT,1015,False
1,0,0,False,False,6,NONE,2,2,0,9,9353,58,2,0,9,6,0,0,SUPPORT,1110,True
0,2,0,True,False,7,NONE,128,1,0,18,9098,16,3,0,30,2,4,1,SUPPORT,1110,True
0,0,0,False,True,3,NONE,0,2,0,10,8431,20,20,0,61,6,1,0,SUPPORT,1110,True
2,0,0,False,True,6,NONE,0,2,0,13,8050,7,2,0,14,6,3,0,SUPPORT,1110,True
3,0,0,False,False,1,NONE,0,3,0,29,5991,27,11,0,44,12,1,2,SUPPORT,1110,True
5,0,0,False,False,0,NONE,0,0,6,8,5022,14,0,0,8,6,1,0,SUPPORT,1110,False
3,0,0,False,False,1,NONE,116,0,6,14,5849,8,12,0,35,4,1,2,SUPPORT,1110,False
4,0,0,False,False,1,NONE,0,0,6,8,6217,27,0,0,1,3,2,1,DUO,1110,False
5,0,0,False,False,3,NONE,2,0,6,7,6815,0,2,0,4,2,2,0,SUPPORT,1110,False
6,0,0,False,False,1,NONE,0,0,6,31,4223,17,4,0,19,20,3,3,SUPPORT,1110,False
5,0,0,False,False,4,TOP,1,1,9,18,11702,3,4,0,9,10,1,0,SOLO,1732,False
11,2,0,False,False,6,JUNGLE,112,1,9,10,10450,5,10,0,66,2,4,1,NONE,1732,False
8,0,0,False,False,5,MIDDLE,0,0,9,9,9820,15,7,0,16,7,0,0,SOLO,1732,False
9,0,0,True,False,5,BOTTOM,20,0,9,10,11535,20,5,0,18,6,1,1,CARRY,1732,False
11,0,0,False,True,4,BOTTOM,4,0,9,65,8157,25,3,0,20,21,11,0,SUPPORT,1732,False
4,0,0,False,False,1,TOP,0,3,2,16,10245,28,4,0,57,10,0,0,SOLO,1732,True
2,0,1,False,False,26,JUNGLE,218,2,2,30,18452,18,6,0,37,1,8,1,NONE,1732,True
6,0,0,False,False,3,MIDDLE,10,1,2,20,13046,16,5,0,14,10,0,1,SOLO,1732,True
6,1,0,False,False,11,BOTTOM,6,4,2,13,13749,31,8,0,94,8,2,0,CARRY,1732,True
6,0,0,False,False,3,BOTTOM,0,5,2,58,10184,47,0,0,17,30,3,4,SUPPORT,1732,True
5,0,0,False,False,6,TOP,0,4,6,18,16041,81,9,0,21,7,1,0,DUO,2239,True
8,1,2,False,False,3,JUNGLE,182,1,6,48,13925,35,6,0,50,10,8,7,NONE,2239,True
8,0,0,False,False,11,TOP,0,0,6,26,14275,2,4,0,10,11,1,0,DUO,2239,True
3,1,0,False,False,16,BOTTOM,8,5,6,16,20357,14,0,0,19,9,3,1,CARRY,2239,True
3,1,0,False,False,1,BOTTOM,5,6,6,121,11008,28,62,0,106,62,8,8,SUPPORT,2239,True
9,0,0,False,False,5,TOP,0,2,9,28,12625,35,7,0,18,13,3,0,SOLO,2239,False
8,3,0,False,False,8,JUNGLE,206,1,9,51,14492,42,11,0,85,2,14,1,NONE,2239,False
8,0,0,True,False,8,MIDDLE,13,3,9,18,15570,37,3,0,36,8,1,0,SOLO,2239,False
8,0,0,False,False,5,BOTTOM,8,2,9,21,13962,3,11,0,43,13,1,0,CARRY,2239,False
4,0,0,False,False,1,BOTTOM,4,3,9,96,10230,33,5,0,13,29,17,4,SUPPORT,2239,False
6,0,0,False,False,4,TOP,0,0,11,16,11056,9,6,0,18,10,2,0,SOLO,1676,False
9,3,0,False,False,14,JUNGLE,132,1,11,32,15502,27,16,0,135,11,5,2,NONE,1676,False
9,0,0,False,False,5,MIDDLE,0,1,11,13,10539,17,4,0,32,10,1,0,SOLO,1676,False
12,0,0,False,False,5,BOTTOM,0,0,11,7,9509,3,5,0,70,4,1,0,CARRY,1676,False
8,0,0,False,False,3,BOTTOM,0,0,11,64,8875,87,5,0,19,40,7,1,SUPPORT,1676,False
6,0,0,False,False,11,TOP,0,5,2,25,14605,6,39,0,101,13,3,3,DUO,1676,True
5,0,0,False,False,12,JUNGLE,196,3,2,16,14891,19,4,0,30,5,3,2,NONE,1676,True
6,0,0,False,False,4,MIDDLE,0,3,2,17,10959,4,5,0,27,9,2,0,SOLO,1676,True
6,1,0,True,False,14,TOP,19,5,2,16,16384,22,14,0,108,9,3,1,DUO,1676,True
9,0,0,False,True,3,BOTTOM,0,3,2,77,8823,45,0,0,27,36,8,7,SOLO,1676,True
11,0,0,False,False,3,TOP,0,2,9,11,9770,39,6,0,26,8,0,0,SOLO,1742,False
11,1,0,False,False,4,JUNGLE,154,0,9,17,10197,31,3,0,21,4,3,0,NONE,1742,False
5,0,0,False,False,1,MIDDLE,4,0,9,29,9708,23,11,0,38,14,2,5,SOLO,1742,False
6,0,0,False,False,6,BOTTOM,7,0,9,27,13561,8,1,0,41,9,5,0,CARRY,1742,False
5,0,0,False,False,1,BOTTOM,0,0,9,61,7045,52,2,0,31,27,5,1,SUPPORT,1742,False
4,0,0,False,False,8,TOP,4,3,2,13,12685,17,1,0,10,7,0,0,CARRY,1742,True
3,3,0,False,False,21,TOP,173,3,2,13,15202,28,6,0,141,0,4,0,SUPPORT,1742,True
1,0,0,True,False,5,MIDDLE,0,3,2,16,13426,0,4,0,14,10,2,0,SOLO,1742,True
4,0,0,False,False,3,BOTTOM,12,4,2,13,11904,21,1,0,8,9,1,0,CARRY,1742,True
3,0,0,False,False,1,BOTTOM,0,3,2,92,8892,56,1,0,20,35,14,4,SUPPORT,1742,True
4,0,0,False,False,8,BOTTOM,0,0,0,0,11010,43,0,0,0,0,0,0,SUPPORT,1553,True
6,0,0,False,False,7,TOP,0,0,0,0,13770,59,0,0,0,0,0,0,SOLO,1553,True
6,0,0,False,False,1,MIDDLE,0,0,0,0,6500,6,0,0,0,0,0,0,SUPPORT,1553,False
5,0,0,False,False,0,MIDDLE,0,0,0,0,3500,13,0,0,4,0,0,0,SUPPORT,1553,False
5,0,0,False,False,0,MIDDLE,0,0,0,0,3625,0,0,0,1,0,0,0,SUPPORT,1553,False
5,0,0,False,False,6,MIDDLE,0,0,0,0,9750,15,0,0,0,0,0,0,SUPPORT,1553,False
5,0,0,False,False,5,BOTTOM,0,0,0,0,11010,23,1,0,3,0,0,0,SUPPORT,1553,True
9,0,0,False,False,4,MIDDLE,0,0,0,0,11270,8,8,0,10,0,0,0,SUPPORT,1553,False
4,0,0,False,True,4,BOTTOM,0,0,0,0,24610,236,3,0,4,0,0,0,SUPPORT,1553,True
7,0,0,False,False,19,BOTTOM,0,0,0,0,25125,17,0,0,1,0,0,0,SUPPORT,1553,True
1,0,0,False,False,5,NONE,0,2,0,17,8787,10,0,0,1,10,1,3,DUO,1112,True
1,1,0,False,False,9,NONE,96,2,0,13,8751,20,10,0,43,5,2,0,SUPPORT,1112,True
0,0,0,True,False,8,NONE,0,2,0,19,7657,15,2,0,14,9,0,3,SUPPORT,1112,True
4,1,0,False,False,3,NONE,4,2,0,9,6673,8,0,0,12,4,0,1,SUPPORT,1112,True
3,0,0,False,False,0,NONE,0,2,0,27,4725,13,3,0,30,13,1,2,SUPPORT,1112,True
6,0,0,False,False,2,NONE,2,0,3,17,5486,29,0,0,2,0,2,0,SUPPORT,1112,False
4,0,0,False,False,2,NONE,111,0,3,14,6783,68,0,0,5,4,1,2,SUPPORT,1112,False
9,0,0,False,False,2,NONE,0,0,3,11,5101,23,0,0,16,7,0,0,SUPPORT,1112,False
3,0,0,False,False,2,NONE,0,0,3,3,5735,5,1,0,2,3,0,0,SUPPORT,1112,False
3,0,0,False,False,1,NONE,0,0,3,14,4329,25,0,0,15,9,2,0,SUPPORT,1112,False
8,0,0,False,False,5,TOP,0,1,10,12,9961,23,0,0,10,7,1,0,SOLO,1771,False
12,1,0,False,False,5,JUNGLE,160,0,10,25,13079,22,8,0,83,2,4,1,NONE,1771,False
6,0,0,False,False,2,JUNGLE,0,3,10,17,13926,43,5,0,42,12,2,2,NONE,1771,False
11,0,0,True,False,10,BOTTOM,0,1,10,8,15716,1,7,0,64,3,5,0,CARRY,1771,False
10,0,0,False,True,2,BOTTOM,0,0,10,65,7729,37,5,0,41,28,6,1,SUPPORT,1771,False
5,0,0,False,False,8,TOP,4,4,4,17,12532,19,1,0,8,9,2,0,SOLO,1771,True
5,1,0,False,False,10,JUNGLE,196,3,4,25,15647,34,4,0,113,10,2,0,NONE,1771,True
5,1,0,False,False,16,MIDDLE,4,2,4,22,14347,41,10,0,39,14,3,0,DUO,1771,True
4,1,0,False,False,11,MIDDLE,12,8,4,15,15478,7,8,0,60,14,1,3,DUO,1771,True
6,0,0,False,False,2,BOTTOM,0,4,4,84,9528,39,17,0,54,41,5,7,SOLO,1771,True
13,0,0,False,False,17,NONE,0,4,2,0,15584,16,0,0,1,0,0,0,SUPPORT,1193,True
8,0,0,False,False,4,NONE,0,4,2,0,13103,42,0,0,2,0,0,0,SUPPORT,1193,True
13,0,0,False,False,14,NONE,0,3,2,0,15108,32,0,0,3,0,0,0,SUPPORT,1193,True
13,0,0,False,False,1,NONE,0,0,2,0,11854,29,5,0,10,0,0,0,SUPPORT,1193,True
11,0,0,False,False,14,NONE,0,3,2,0,16122,18,2,0,28,0,0,0,SUPPORT,1193,True
9,0,0,False,True,6,NONE,0,2,4,0,12479,47,0,0,2,0,0,0,SUPPORT,1193,False
10,0,0,False,True,8,NONE,0,1,4,0,12568,65,1,0,7,0,0,0,SUPPORT,1193,False
14,0,0,False,True,31,NONE,0,2,4,0,18692,2,2,0,3,0,0,0,DUO,1193,False
11,0,0,True,False,7,NONE,0,2,4,0,13601,27,1,0,1,0,0,0,SUPPORT,1193,False
7,0,0,False,True,4,NONE,0,1,4,0,12069,12,5,0,12,0,0,0,SUPPORT,1193,False
13,0,0,False,False,17,NONE,0,4,2,0,15584,16,0,0,1,0,0,0,SUPPORT,1193,True
8,0,0,False,False,4,NONE,0,4,2,0,13103,42,0,0,2,0,0,0,SUPPORT,1193,True
13,0,0,False,False,14,NONE,0,3,2,0,15108,32,0,0,3,0,0,0,SUPPORT,1193,True
13,0,0,False,False,1,NONE,0,0,2,0,11854,29,5,0,10,0,0,0,SUPPORT,1193,True
11,0,0,False,False,14,NONE,0,3,2,0,16122,18,2,0,28,0,0,0,SUPPORT,1193,True
9,0,0,False,True,6,NONE,0,2,4,0,12479,47,0,0,2,0,0,0,SUPPORT,1193,False
10,0,0,False,True,8,NONE,0,1,4,0,12568,65,1,0,7,0,0,0,SUPPORT,1193,False
14,0,0,False,True,31,NONE,0,2,4,0,18692,2,2,0,3,0,0,0,DUO,1193,False
11,0,0,True,False,7,NONE,0,2,4,0,13601,27,1,0,1,0,0,0,SUPPORT,1193,False
7,0,0,False,True,4,NONE,0,1,4,0,12069,12,5,0,12,0,0,0,SUPPORT,1193,False
5,0,0,False,False,1,BOTTOM,0,0,0,0,7949,26,3,0,5,0,0,0,SUPPORT,1275,False
5,0,0,False,False,3,MIDDLE,0,0,0,0,4500,22,0,0,1,0,0,0,SUPPORT,1275,False
5,0,0,False,False,5,JUNGLE,0,0,0,0,7949,13,3,0,8,0,0,0,NONE,1275,False
5,0,0,False,False,4,JUNGLE,0,0,0,0,5500,6,4,0,8,0,0,0,NONE,1275,False
8,0,0,False,False,2,BOTTOM,0,0,0,0,4000,28,2,0,2,0,0,0,SUPPORT,1275,False
4,0,0,False,False,0,BOTTOM,0,0,0,0,4000,12,0,0,1,0,0,0,SUPPORT,1275,False
5,0,0,False,False,4,MIDDLE,0,0,0,0,9200,8,0,0,0,0,0,0,SUPPORT,1275,False
5,0,0,False,False,8,TOP,0,0,0,0,19750,76,0,0,6,0,0,0,SUPPORT,1275,True
9,0,0,False,False,11,TOP,0,0,0,0,16760,24,1,0,1,0,0,0,CARRY,1275,True
4,0,0,False,False,4,BOTTOM,0,0,0,0,13636,52,0,0,0,0,0,0,SUPPORT,1275,True
12,0,0,False,True,6,NONE,0,1,4,0,9994,1,0,0,1,0,0,0,SUPPORT,975,False
10,0,0,True,False,5,NONE,0,1,4,0,10343,15,0,0,0,0,0,0,SUPPORT,975,False
10,0,0,False,True,17,NONE,0,1,4,0,13356,34,0,0,1,0,0,0,SUPPORT,975,False
10,0,0,False,True,1,NONE,0,0,4,0,9852,66,0,0,20,0,0,0,SUPPORT,975,False
7,0,0,False,True,9,NONE,0,1,4,0,11332,5,0,0,3,0,0,0,SUPPORT,975,False
8,0,0,False,False,9,NONE,0,2,1,0,11758,16,0,0,1,0,0,0,SUPPORT,975,True
9,0,0,False,False,10,NONE,0,4,1,0,13141,27,0,0,4,0,0,0,DUO,975,True
3,0,0,False,False,0,NONE,0,1,1,0,10410,18,1,0,5,0,0,0,SUPPORT,975,True
8,0,0,False,False,21,NONE,0,3,1,0,13828,5,0,0,0,0,0,0,SUPPORT,975,True
10,0,0,False,False,9,NONE,0,1,1,0,11544,36,0,0,0,0,0,0,SUPPORT,975,True
5,0,0,False,False,1,NONE,0,1,4,6,6544,19,7,0,30,4,0,0,DUO,1143,False
3,0,0,False,False,3,NONE,100,0,4,11,8022,14,5,0,17,6,0,0,SUPPORT,1143,False
8,0,0,False,False,1,NONE,0,0,4,8,5734,6,0,0,0,4,1,0,SUPPORT,1143,False
7,0,0,False,False,4,NONE,4,0,4,9,6540,27,10,0,16,6,0,0,SUPPORT,1143,False
6,0,0,False,False,2,NONE,0,0,4,28,5385,21,0,0,6,13,1,0,SUPPORT,1143,False
2,0,0,False,False,8,NONE,0,1,1,14,8718,6,1,0,2,8,0,1,SUPPORT,1143,True
2,2,0,False,True,2,NONE,145,1,1,9,7710,10,19,0,32,3,0,0,SUPPORT,1143,True
3,0,0,False,False,9,NONE,0,2,1,9,10178,28,6,0,18,6,0,0,DUO,1143,True
4,0,0,True,False,8,NONE,0,1,1,9,8506,16,0,0,5,7,0,0,SUPPORT,1143,True
0,0,0,False,True,1,NONE,0,0,1,29,6321,39,0,0,7,16,2,0,SUPPORT,1143,True
3,0,0,False,False,0,NONE,0,0,4,4,4035,2,0,0,0,3,0,0,SUPPORT,910,False
4,0,0,False,True,2,NONE,87,0,4,5,5322,5,0,0,3,2,0,0,SUPPORT,910,False
2,0,0,False,False,0,NONE,0,0,4,7,4577,0,0,0,9,4,2,0,SUPPORT,910,False
4,0,0,True,False,2,NONE,0,0,4,7,5362,0,0,0,4,6,0,0,SUPPORT,910,False
5,0,0,False,True,0,NONE,0,0,4,16,3351,9,2,0,15,9,1,1,SUPPORT,910,False
0,0,0,False,False,4,NONE,0,2,0,7,6208,14,11,0,14,5,1,0,SUPPORT,910,True
1,2,0,False,False,5,NONE,102,4,0,11,7323,4,0,0,37,3,2,1,SUPPORT,910,True
1,0,0,False,False,4,NONE,0,1,0,18,6804,3,3,0,7,10,3,4,SUPPORT,910,True
1,0,0,False,False,5,NONE,0,4,0,7,6853,27,0,0,18,4,0,0,SUPPORT,910,True
1,0,0,False,False,0,NONE,0,4,0,28,4995,15,3,0,98,16,1,3,SUPPORT,910,True
3,0,0,False,False,7,TOP,4,4,3,14,12621,31,8,0,20,10,0,0,SOLO,1612,True
2,3,1,False,False,11,JUNGLE,182,5,3,17,14352,20,14,0,136,5,1,4,NONE,1612,True
1,0,0,False,False,7,MIDDLE,4,3,3,24,12023,15,17,0,104,6,8,2,SOLO,1612,True
1,0,0,False,False,4,BOTTOM,4,4,3,12,12826,11,3,0,50,7,2,0,CARRY,1612,True
1,0,0,False,False,3,BOTTOM,0,2,3,63,8494,25,5,0,54,26,9,5,SUPPORT,1612,True
11,0,0,False,False,1,TOP,4,0,10,13,9187,9,5,0,6,7,1,0,SOLO,1612,False
6,1,0,False,True,1,JUNGLE,167,1,10,10,10943,11,14,0,76,1,0,0,NONE,1612,False
7,0,0,False,False,2,MIDDLE,0,2,10,15,8937,10,9,0,78,5,3,1,SOLO,1612,False
6,0,0,True,False,4,BOTTOM,0,0,10,15,11693,11,2,0,57,6,5,1,CARRY,1612,False
2,0,0,False,True,0,BOTTOM,0,0,10,67,6308,36,7,0,13,33,6,4,SUPPORT,1612,False
10,0,0,True,False,2,TOP,0,0,10,19,9774,26,1,0,17,9,1,1,SOLO,1703,False
6,1,0,False,False,6,JUNGLE,138,1,10,22,11481,41,3,0,24,4,5,0,NONE,1703,False
9,0,0,False,False,1,MIDDLE,2,1,10,14,9940,29,3,0,9,9,2,0,SOLO,1703,False
7,0,0,False,False,4,BOTTOM,8,2,10,12,11256,12,3,0,20,8,1,0,CARRY,1703,False
8,0,0,False,False,4,BOTTOM,0,1,10,64,8110,44,4,0,92,32,4,0,SUPPORT,1703,False
3,0,0,False,False,10,TOP,8,7,3,15,15185,32,0,0,12,10,0,0,SOLO,1703,True
3,2,1,False,False,4,JUNGLE,195,3,3,30,13109,28,0,0,62,2,5,2,NONE,1703,True
2,0,0,False,False,16,MIDDLE,8,5,3,18,16811,11,12,0,82,10,2,2,SOLO,1703,True
6,0,0,False,False,9,BOTTOM,1,3,3,11,12667,41,6,0,30,8,0,0,CARRY,1703,True
3,0,0,False,False,1,BOTTOM,0,6,3,84,8900,36,1,0,14,40,6,6,SUPPORT,1703,True
4,0,0,False,True,4,TOP,0,1,6,17,11422,36,3,0,27,10,2,0,SOLO,1694,False
9,1,0,True,False,8,JUNGLE,170,0,6,20,11468,25,11,0,103,4,6,2,NONE,1694,False
3,0,0,False,False,2,MIDDLE,4,2,6,12,10595,34,11,0,104,7,2,0,DUO,1694,False
6,0,0,False,False,2,MIDDLE,4,1,6,24,9893,43,6,0,9,9,2,2,DUO,1694,False
9,0,0,False,False,2,MIDDLE,0,0,6,72,6395,49,10,0,84,38,7,5,SUPPORT,1694,False
6,0,0,False,False,3,TOP,0,2,3,33,11569,22,1,0,19,16,3,6,SOLO,1694,True
2,2,1,False,False,9,JUNGLE,158,1,3,26,13143,25,12,0,106,9,5,0,NONE,1694,True
2,0,0,False,False,10,MIDDLE,0,3,3,34,12677,10,9,0,48,19,0,4,SOLO,1694,True
3,0,0,False,False,8,BOTTOM,7,2,3,20,12973,29,0,0,31,9,3,0,CARRY,1694,True
5,1,0,False,False,1,BOTTOM,4,2,3,87,7609,23,8,0,89,40,4,7,SUPPORT,1694,True
8,0,0,False,False,11,NONE,0,1,4,0,12014,26,0,0,1,0,0,0,SUPPORT,972,False
14,0,0,False,False,7,NONE,0,0,4,0,11958,18,5,0,13,0,0,0,SUPPORT,972,False
16,0,0,False,False,13,NONE,0,1,4,0,12346,49,0,0,0,0,0,0,SUPPORT,972,False
